44,Cobra Kai,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,polymimetic_alloy,4.0,5f79903043cd5400374e1b4d
45,Cobra Kai,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Peter89Spencer,9.0,5ff300df156cc70040f2cb3e
46,Vikings,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,MovieGuys,7.617940199335548,5df99411609750002131a900
47,Supernatural,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,MovieGuys,7.617940199335548,5ca12f450e0a26597bfbc090
48,The Rookie,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,superbro,10.0,5bca5294c3a36840aa01c352
49,The Mandalorian,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,avidrunner,7.617940199335548,5e01a5f5d236e6001692b040
50,The Mandalorian,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Peter89Spencer,10.0,5e53bc8135811d0013588540
51,The Mandalorian,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,msbreviews,9.0,5e808d8faf85de00145ff1e3
52,The Mandalorian,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Liam1125,7.617940199335548,5fa5008d880c920042e578e9
53,Breaking Bad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slyone10001,10.0,5accdbe6c3a3687e2702d058
54,Breaking Bad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ditendra,10.0,5d91c4a2172d7f001759ca0a
55,Breaking Bad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,l33t5p34k3r,9.0,5ee08bdd90dde0001fa67192
56,Peaky Blinders,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,rsanek,10.0,609ad6b7180dea003da4c24f
57,The Boys,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,YouShouldKnow,6.0,5d4b400000213400122610b1
58,The Boys,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Lenny_H,8.0,5d56a5124bc38b3503266cfa
59,The Boys,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,josalarcon2,9.0,5d5cc8f7a3d02700140b4c3b
60,House,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Ibraheem...,7.0,59f5f3f09251414282015930
61,Stranger Things,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Ditendra,9.0,5d6cbd8aefcea900129b2121
62,Stranger Things,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,msbreviews,8.0,5e808c6ece5d820014e9f3a9
63,Scorpion,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Peter89Spencer,8.0,5e9c1983371097001b47f78d
64,Arrow,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,MovieGuys,7.617940199335548,5ca169649251411a18088d77
65,Arrow,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,Peter89Spencer,10.0,5e9eb84dd05a030019be1ed3
66,The Blacklist,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,TWDs,9.0,5ca542330e0a261b9ab4cd46
67,The Blacklist,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,suspectedowl,10.0,5e46b2639603310015f74e22
68,The Big Bang Theory,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ComputerBlue,6.0,58f04db592514125b10082d6
69,Money Heist,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,krapfikra,10.0,5e87c267726fb10013515f5d
70,American Horror Story,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Bertaut,8.0,5d210f8815c6363acbf3cf72
71,American Horror Story,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Bertaut,8.0,5f1296bbd46537003761a415
72,Rick and Morty,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,adishake,9.0,5f9304a8b0cd20003784dbeb
73,Batwoman,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,MovieGuys,7.617940199335548,5df9911565686e00188abe8d
74,Batwoman,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,Peter89Spencer,7.0,5ede147eb42242002093dfc0
75,DC's Legends of Tomorrow,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Tanasia,10.0,5f98ba0422931a00353a5b91
76,Are You Afraid of the Dark?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,JDP185,2.0,5e207200b3316b0013035694
77,Are You Afraid of the Dark?,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,JDP185,2.0,5e207200b3316b0013035694
78,Friends,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Peter89Spencer,8.0,5e66566f151c5c0015019a7d
79,Hawaii Five-0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Peter89Spencer,9.0,5e54fbc215959f0015a84d95
80,Malcolm in the Middle,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Thomaxz,9.0,58c572e7c3a3684114000542
81,Dragon Ball Super,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,msbreviews,8.0,5c8a9030c3a36824bf0d2ca9
82,Dragon Ball Super,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Peter89Spencer,9.0,5f7ed9a3d861af00388162df
83,Two and a Half Men,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ibraheem...,6.0,59e72eee9251413c2300c6cf
84,Euphoria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tmdb15214618,8.0,5e4fb09c9b861600166bfdda
85,Dark,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,ausher8,9.0,5bd4e6240e0a2622da021567
86,Dark,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Ditendra,4.0,5d63d9587f6c8d6d93ec4aa3
87,Dark,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,JDP185,10.0,5e29aecd98f1f10018f62f3e
88,Doctor Who,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,pjgs,10.0,5a34375f925141547502e75a
89,Doctor Who,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,pjgs,10.0,5a34375f925141547502e75a
90,Doctor Who,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,MovieGuys,7.617940199335548,5df99073d1a89300147f667d
91,Doctor Who,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,MovieGuys,7.617940199335548,5df99073d1a89300147f667d
92,Futurama,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,adishake,8.0,5da5eddda24232001777130e
93,Futurama,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,AdamRife,7.617940199335548,5f57bd4290cf510032ab16fa
94,Futurama,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,michaelck,7.617940199335548,5fc688aa2fdec6003e79feea
95,Fate: The Winx Saga,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Peter89Spencer,8.0,60153631d266a2003f0dc748
96,The Office,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,jsayer7,7.617940199335548,5e38a127ac8e6b0011c7aca5
97,Doctor Who,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,cloister56,10.0,589f861ec3a3684fd70031df
98,Doctor Who,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,cloister56,10.0,589f861ec3a3684fd70031df
99,This Is Us,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Chrisman28,7.0,59a4a2dac3a3683347000761
100,Castlevania,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Peter89Spencer,8.0,5f92c5026331b20039f224e8
101,Castle,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PolyWogg,7.617940199335548,5c6247d99251413ddaf96608
102,Outlander,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Ahstaroth,7.617940199335548,5a09e262c3a368218a003299
103,Buffy the Vampire Slayer,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Joeisacoolguy,9.0,58b9850ec3a368664d00b5ed
104,One-Punch Man,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,purplecandy,7.617940199335548,5ce29d750e0a266f99cef4f6
105,One-Punch Man,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,glennposadas,7.617940199335548,5cf3bc48c3a36839e41fa09f
106,BoJack Horseman,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Radu Savutiu,7.617940199335548,5dc188607d2bc100113a16a6
107,Chernobyl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,narrator56,10.0,5e891d3760b58d0018eb91df
108,Chernobyl,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bertaut,9.0,6095dadc9bcd0f003c748aff
109,Spartacus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peter89Spencer,8.0,5e5bb11955c926001750d1f6
110,The Queen's Gambit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,austinmorgan,9.0,5fa6b7799ac5350042b482d8
111,The Queen's Gambit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MongoLloyd,1.0,5fa9f804a402c10042362b48
112,Bridgerton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peter89Spencer,9.0,60080912fb3f61004a41df1f
113,Goblin,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dimjimc,10.0,5cf2cf4f0e0a261973cb7415
114,iCarly,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,CarlosG323,10.0,5f5a8bef079a970035b9d386
115,The Resident,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ditendra,10.0,5d63e980bc8abc5325252b63
116,Dexter,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,VanVliet,10.0,59d7dbfd92514124cd016b3c
117,Dexter,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,LovingStory,8.0,5ef3e49166469a003599eff4
118,Once Upon a Time,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Oldnewbie,7.617940199335548,591e78d6c3a368774e02d3f2
119,New Girl,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,rsanek,9.0,5f5a42695bce9e0039c29e44
120,His Dark Materials,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Symphonia,7.617940199335548,5de9f12c3faba0001917c121
121,His Dark Materials,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,msbreviews,7.0,5e808d58af85de00165ff365
122,His Dark Materials,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,r96sk,7.0,5f7f3df1d11e0e0038bddf75
123,His Dark Materials,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,msbreviews,7.0,601147beccde0400402760e5
124,The Late Show with Stephen Colbert,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,PresidentPutin,2.0,5917c042925141583c03b388
125,BEASTARS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peter89Spencer,7.0,5e9ac078e22d28001d5f3d69
126,Seinfeld,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tmdb81799156,10.0,597a97d0925141364e0032d6
127,Shameless,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GHeart,10.0,5b62fe80925141405402e070
128,Steven Universe,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,MaxtheMoviePerson,1.0,58ba06edc3a36866a500f8e2
129,iZombie,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Bronson881,7.617940199335548,598a8d05c3a368755f026eb0
130,Bleach,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,YouShouldKnow,7.0,5a1b0b3d9251410329043327
131,13 Reasons Why,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Rangan,7.617940199335548,5a771d0c92514105a904493d
132,13 Reasons Why,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Kewl_Kat,6.0,5b1d82020e0a264f9d002977
133,Sons of Anarchy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ditendra,10.0,5ebdae988e2e0000211409ca
134,Sons of Anarchy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FolioSwami,1.0,605fc87c0e64af006b4f20db
135,Frasier,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Peter89Spencer,8.0,5e5e3612357c0000112d8ec6
136,Star Trek: Voyager,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H2Obsession,8.0,58b538ecc3a3685ef7007564
137,Westworld,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Charles Dance,3.0,58a20afbc3a3681d5300037e
138,Westworld,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,CharlesTheBold,7.617940199335548,58e4fa1f92514127e802f772
139,Westworld,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Ditendra,4.0,5d63e6c46dea3a0945936e13
140,Westworld,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,msbreviews,7.617940199335548,5e6f750d2f3b17001745f46e
141,Westworld,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,msbreviews,7.617940199335548,5e808dd776484100153de8f2
142,Westworld,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Peter89Spencer,8.0,5ec4f6d98e2e0000201d01f5
143,Uzaki-chan Wants to Hang Out!,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,AdamRife,7.617940199335548,5f57b4cc9661fc0035117cc1
144,KonoSuba – God's blessing on this wonderful world!!,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,TheBlah,8.0,5e28c569946318001a446e89
145,Psych,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,showlover1233,7.617940199335548,5e770367357c000016501985
146,The Witcher,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Mark Rushow,8.0,5dfda39ad236e600128ba330
147,The Witcher,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Sushrut,7.0,5e04cad29bcd0f00150be8bc
148,The Witcher,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,CyberManX,8.0,5e1566ab9020120015bc943f
149,The Witcher,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Donzauker99,7.617940199335548,5e1760bfc2f44b0012bf18e6
150,The Witcher,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Ditendra,1.0,5e1c862012b10e001693cb3f
151,The Witcher,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Peter89Spencer,9.0,5e593287f48b3400177bfd9c
152,The West Wing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tmdb40011370,8.0,5dd6ae8f12aabc00168c5cdc
153,The West Wing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,narrator56,10.0,5e89c348d207f3001698a998
154,Star Trek,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,StoneMonkeyMark,7.0,5c743112c3a3685a3e1a0bab
155,Anne with an E,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Olivergbyrne,7.617940199335548,59d4b63cc3a36844e10155d5
156,Doom Patrol,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,emmit,8.0,5c7573dac3a3684818d3560f
157,Doom Patrol,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Avaya,7.617940199335548,5c97f0250e0a264cc3c18118
158,Doom Patrol,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,MovieGuys,7.617940199335548,5ca167bc9251411a16085a9d
159,Doom Patrol,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,mfrencken,8.0,5ca979f4c3a3683f4a60abe4
160,Servant,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,msbreviews,9.0,5e808f9ca127e50018569e96
161,My Hero Academia,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,ischleep,10.0,5b120497c3a3687b0b003fc8
162,My Hero Academia,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,TheBlah,8.0,5e054453a128560015c08960
163,Redo of Healer,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,TheBlah,1.0,60326f29befb0900408fc3b0
164,Marvel's Daredevil,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Peter89Spencer,9.0,5e80673576484100153d9fb0
165,YOU,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Kewl_Kat,8.0,5bce873c92514172d80039b9
166,YOU,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Ditendra,9.0,5dbbd6d454f6eb00134e0708
167,YOU,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Ditendra,9.0,5dbc1c50d2c0c100161f804f
168,YOU,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,iieeef,2.0,5e1247998741c400143c9a6e
169,YOU,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Fullmakt,8.0,5ee6c17b97eab4001de3ca62
170,YOU,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,mortenFriendspire,7.617940199335548,5f88a8802cefc2003720f544
171,The Irregular at Magic High School,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,green0101,10.0,5ca1d6030e0a26598efc5a9c
172,The Irregular at Magic High School,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,TheBlah,7.0,5d17e67790fca3001cab5dc4
173,Glee,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Joeisacoolguy,9.0,58bac1fac3a368668f01daf2
174,Glee,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,samueldamas,7.617940199335548,5b7c4cd50e0a264eb70001a3
175,Mr. Robot,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bazzjazz,9.0,5af3a048925141787c004244
176,"Magnum, P.I.",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Peter89Spencer,9.0,5e54fb3af48b34001574df8e
177,The Man in the High Castle,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MGenth,6.0,5d0ea5300e0a2602a1cca7c6
178,The Man in the High Castle,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,tmdb32847728,9.0,5dd32ce257d3780018dc8c9f
179,Blood of Zeus,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Peter89Spencer,9.0,5fae6f36c613ce0040217114
180,Person of Interest,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,AKJETJ,10.0,596627bd9251415a400f8ed8
181,Demon Slayer: Kimetsu no Yaiba,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,jaipaljadeja,10.0,5f9118067614210036894b2b
182,Coronation Street,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,narrator56,8.0,5e89bf3260b58d0015ecf6e2
183,Star Trek: Discovery,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Larp,9.0,59ed69aec3a3682edc02017f
184,Star Trek: Discovery,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,ConradM,7.617940199335548,5ad9d1bec3a3683c7100a715
185,Star Trek: Discovery,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,benefits247,1.0,5bbcf5b90e0a26660601ff1d
186,Star Trek: Discovery,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,MovieGuys,7.617940199335548,5ca2895592514140d3488619
187,Star Trek: Discovery,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Thespear,7.617940199335548,5d138b36c3a36818211dcbba
188,M*A*S*H,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Peter89Spencer,9.0,5e665326151c5c001900e467
189,Sherlock,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Ibraheem...,9.0,59e0e4f4c3a368620d0a9f28
190,Weeds,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,CatEllington,1.0,58caf2c2c3a36828f30026cf
191,It,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Ruuz,4.0,59c093ebc3a36804f900a6f3
192,Last Week Tonight with John Oliver,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,narrator56,8.0,5e886d7460b58d0013eabdd5
193,The Good Wife,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,narrator56,8.0,5fa070d77e3483003aa49bd3
194,Xena: Warrior Princess,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CharlesTheBold,7.617940199335548,58ace8489251411f880021c9
195,Ozark,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SudeeraSJ,10.0,5ebe932d6d675a00207b7adc
196,The Gifted,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,dr cherry peper,10.0,59d3ceb5c3a36845940029f4
197,White Collar,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sammystarbuck,10.0,5e9df91477c01f001ef3ff72
198,Twin Peaks,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SteveMcQueen36,10.0,598cd6a09251414c2b00153c
199,Gintama,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,TheBlah,10.0,5d17c1dc126ec300210e4b2a
